交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/01,TXO,201907  ,10700.0000,買權,110,154,107,145,8129,145,9885,145,146,357,23,,一般,
2019/07/01,TXO,201907  ,10700.0000,買權,80,87,76,84,2779,-,-,84,85,357,23,,盤後,
2019/07/01,TXO,201907  ,10700.0000,賣權,110,113,74,78,9434,78,6910,77,79,720,74,,一般,
2019/07/01,TXO,201907  ,10700.0000,賣權,191,214,183,203,201,-,-,194,213,720,146,,盤後,
2019/07/01,TXO,201907  ,10800.0000,買權,78,97,64,90,15005,90,25205,90,91,295,13,,一般,
2019/07/01,TXO,201907  ,10800.0000,買權,50,54,46.5,51,2896,-,-,50,51,295,13,,盤後,
2019/07/01,TXO,201907  ,10800.0000,賣權,169,170,117,122,5451,122,3836,121,125,815,117,,一般,
2019/07/01,TXO,201907  ,10800.0000,賣權,266,280,248,263,71,-,-,247,279,815,181,,盤後,
2019/07/01,TXO,201907  ,10900.0000,買權,43,56,34,52,18776,52,21520,51,52,240,7.7,,一般,
2019/07/01,TXO,201907  ,10900.0000,買權,28,31.5,27.5,31,1665,-,-,30.5,31.5,240,7.7,,盤後,
2019/07/01,TXO,201907  ,10900.0000,賣權,250,250,176,188,902,188,1297,183,187,730,176,,一般,
2019/07/01,TXO,201907  ,10900.0000,賣權,336,348,334,344,19,-,-,116,-,730,240,,盤後,
2019/07/01,TXO,201907  ,11000.0000,買權,23,31,18,28,13185,28,25711,28,28.5,188,4.8,,一般,
2019/07/01,TXO,201907  ,11000.0000,買權,13,19,10,18,1499,-,-,17,19,188,4.8,,盤後,
2019/07/01,TXO,201907  ,11000.0000,賣權,312,318,252,262,241,262,794,258,264,980,252,,一般,
2019/07/01,TXO,201907  ,11000.0000,賣權,430,430,426,426,42,-,-,400,458,980,290,,盤後,
2019/07/01,TXO,201907  ,11100.0000,買權,12,16.5,9.2,15.5,7308,15.5,20013,15.5,16,144,3,,一般,
2019/07/01,TXO,201907  ,11100.0000,買權,3,11,3,11,320,-,-,10,11,144,3,,盤後,
2019/07/01,TXO,201907  ,11100.0000,賣權,397,397,340,343,48,350,298,345,351,815,340,,一般,
2019/07/01,TXO,201907  ,11100.0000,賣權,535,535,535,535,2,-,-,200,-,815,445,,盤後,
2019/07/01,TXO,201907  ,11200.0000,買權,5.7,9,4.7,8.6,3287,8.6,6167,8.5,8.6,101,2.2,,一般,
2019/07/01,TXO,201907  ,11200.0000,買權,5.3,6,4.1,6,130,-,-,4.6,7,101,2.2,,盤後,
2019/07/01,TXO,201907  ,11200.0000,賣權,444,444,433,435,7,442,87,437,445,1100,433,,一般,
2019/07/01,TXO,201907  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,11300.0000,買權,2.6,5.3,2.6,4.8,2366,4.8,2967,4.9,5,83,1,,一般,
2019/07/01,TXO,201907  ,11300.0000,買權,1,4.1,1,4.1,10,-,-,2.5,4.1,83,1,,盤後,
2019/07/01,TXO,201907  ,11300.0000,賣權,545,545,545,545,20,540,184,510,590,1120,545,,一般,
2019/07/01,TXO,201907  ,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,11400.0000,買權,1.4,3.4,1.4,3.2,683,3.2,1691,2.9,3.2,60,1.4,,一般,
2019/07/01,TXO,201907  ,11400.0000,買權,2,2,2,2,1,-,-,1,10,60,1.4,,盤後,
2019/07/01,TXO,201907  ,11400.0000,賣權,-,-,-,-,0,635,37,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,11500.0000,買權,1.6,2.3,1.6,2,176,2,790,0.2,2.7,36.5,1.1,,一般,
2019/07/01,TXO,201907  ,11500.0000,買權,1.1,1.9,1.1,1.9,5,-,-,-,1.8,36.5,1.1,,盤後,
2019/07/01,TXO,201907  ,11500.0000,賣權,-,-,-,-,0,735,115,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,11600.0000,買權,0.9,1.5,0.8,1.5,107,1.5,769,1.2,1.8,28.5,0.8,,一般,
2019/07/01,TXO,201907  ,11600.0000,買權,0.8,0.8,0.8,0.8,1,-,-,0.6,2.2,28.5,0.8,,盤後,
2019/07/01,TXO,201907  ,11600.0000,賣權,-,-,-,-,0,835,2,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,11700.0000,買權,0.6,1.2,0.6,1.2,112,1.2,910,-,1.3,19,0.6,,一般,
2019/07/01,TXO,201907  ,11700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,11700.0000,賣權,-,-,-,-,0,935,0,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
