交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/03,TXO,201907  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9700.0000,賣權,2.5,17,2.5,3.9,671,3.9,4117,3,4,131,2.5,,一般,
2019/07/03,TXO,201907  ,9700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9800.0000,買權,-,-,-,-,0,845,162,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9800.0000,賣權,4,5,3.8,4.6,662,4.6,10223,4.1,4.8,158,1.3,,一般,
2019/07/03,TXO,201907  ,9800.0000,賣權,3.5,3.6,1.3,1.3,43,-,-,1.8,3.6,158,1.3,,盤後,
2019/07/03,TXO,201907  ,9900.0000,買權,-,-,-,-,0,750,129,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9900.0000,賣權,4.1,6.2,4.1,5.6,1248,5.6,7566,1,5.9,187,3.5,,一般,
2019/07/03,TXO,201907  ,9900.0000,賣權,4,4.3,4,4,106,-,-,3.5,4,187,3.5,,盤後,
2019/07/03,TXO,201907  ,10000.0000,買權,426,715,426,660,4,650,611,595,655,775,231,,一般,
2019/07/03,TXO,201907  ,10000.0000,買權,740,740,740,740,1,-,-,426,-,775,231,,盤後,
2019/07/03,TXO,201907  ,10000.0000,賣權,4.6,7.9,4.6,7.5,1933,7.5,13107,6,7.6,230,4.1,,一般,
2019/07/03,TXO,201907  ,10000.0000,賣權,4.9,5.3,4.7,4.7,66,-,-,4.7,5,230,4.1,,盤後,
2019/07/03,TXO,201907  ,10100.0000,買權,500,620,332,555,13,555,639,545,605,750,169,,一般,
2019/07/03,TXO,201907  ,10100.0000,買權,635,645,635,640,9,-,-,388,-,750,169,,盤後,
2019/07/03,TXO,201907  ,10100.0000,賣權,5.9,26,0.4,10,2574,10,11986,9,10,273,0.4,,一般,
2019/07/03,TXO,201907  ,10100.0000,賣權,6.3,7.5,6,6,136,-,-,6,7.2,273,5.6,,盤後,
2019/07/03,TXO,201907  ,10200.0000,買權,242,570,127,458,11,458,982,453,461,585,127,,一般,
2019/07/03,TXO,201907  ,10200.0000,買權,550,555,540,550,9,-,-,242,1630,585,131,,盤後,
2019/07/03,TXO,201907  ,10200.0000,賣權,8.6,77,8.5,14.5,4843,14.5,23109,14,14.5,328,7.8,,一般,
2019/07/03,TXO,201907  ,10200.0000,賣權,8.5,10.5,8.3,10,340,-,-,8.8,9.7,328,7.8,,盤後,
2019/07/03,TXO,201907  ,10300.0000,買權,301,444,84,374,137,361,2409,357,367,600,84,,一般,
