交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/04,TXO,201907  ,10200.0000,賣權,14.5,14.5,10,11.5,1355,-,-,11,11.5,328,7.8,,盤後,
2019/07/04,TXO,201907  ,10300.0000,買權,404,430,396,420,79,420,2378,419,423,600,84,,一般,
2019/07/04,TXO,201907  ,10300.0000,買權,368,400,367,400,30,-,-,368,418,600,84,,盤後,
2019/07/04,TXO,201907  ,10300.0000,賣權,15,15,11,12,5307,12,13822,11,12,386,6.7,,一般,
2019/07/04,TXO,201907  ,10300.0000,賣權,19.5,20,15,17.5,1150,-,-,15,17.5,386,6.7,,盤後,
2019/07/04,TXO,201907  ,10400.0000,買權,312,343,306,326,214,326,4279,326,329,540,56,,一般,
2019/07/04,TXO,201907  ,10400.0000,買權,278,310,278,310,58,-,-,284,314,540,56,,盤後,
2019/07/04,TXO,201907  ,10400.0000,賣權,23.5,23.5,17,18,7974,18,18111,17.5,18.5,451,16.5,,一般,
2019/07/04,TXO,201907  ,10400.0000,賣權,31.5,31.5,23,23.5,1620,-,-,23.5,24,451,16.5,,盤後,
2019/07/04,TXO,201907  ,10500.0000,買權,236,255,216,240,392,240,5400,238,241,435,30.5,,一般,
2019/07/04,TXO,201907  ,10500.0000,買權,195,227,195,226,229,-,-,203,228,435,30.5,,盤後,
2019/07/04,TXO,201907  ,10500.0000,賣權,36.5,38.5,29,30.5,7353,30.5,18675,30,30.5,520,26.5,,一般,
2019/07/04,TXO,201907  ,10500.0000,賣權,50,50,36.5,37,2427,-,-,37,38,520,26.5,,盤後,
2019/07/04,TXO,201907  ,10600.0000,買權,147,176,142,161,2431,161,7708,159,162,379,7.3,,一般,
2019/07/04,TXO,201907  ,10600.0000,買權,125,149,125,148,1509,-,-,148,150,379,7.3,,盤後,
2019/07/04,TXO,201907  ,10600.0000,賣權,60,63,48,51,7337,51,13163,50,51,600,43,,一般,
2019/07/04,TXO,201907  ,10600.0000,賣權,78,81,60,61,1985,-,-,60,61,600,43,,盤後,
2019/07/04,TXO,201907  ,10700.0000,買權,90,109,82,95,5710,95,10828,94,96,357,3.3,,一般,
2019/07/04,TXO,201907  ,10700.0000,買權,73,90,72,90,2544,-,-,87,90,357,3.3,,盤後,
2019/07/04,TXO,201907  ,10700.0000,賣權,101,104,80,86,7931,86,9100,85,87,720,71,,一般,
2019/07/04,TXO,201907  ,10700.0000,賣權,127,127,100,102,1073,-,-,99,103,720,71,,盤後,
2019/07/04,TXO,201907  ,10800.0000,買權,49,59,41.5,50,9065,50,27904,49.5,50,295,3,,一般,
2019/07/04,TXO,201907  ,10800.0000,買權,38,48,37,48,2910,-,-,47.5,48,295,3,,盤後,
2019/07/04,TXO,201907  ,10800.0000,賣權,144,163,132,140,2147,140,3899,139,142,815,115,,一般,
2019/07/04,TXO,201907  ,10800.0000,賣權,189,191,160,160,690,-,-,160,171,815,115,,盤後,
2019/07/04,TXO,201907  ,10900.0000,買權,24,28.5,19,23,7513,23,25723,23,24,240,7.7,,一般,
2019/07/04,TXO,201907  ,10900.0000,買權,19,24,18.5,24,2278,-,-,23,24,240,7.7,,盤後,
2019/07/04,TXO,201907  ,10900.0000,賣權,232,240,201,214,492,214,1331,212,215,730,125,,一般,
2019/07/04,TXO,201907  ,10900.0000,賣權,271,271,238,238,69,-,-,225,252,730,125,,盤後,
2019/07/04,TXO,201907  ,11000.0000,買權,12,13.5,8.8,10.5,2898,10.5,26548,10.5,11,188,4.8,,一般,
2019/07/04,TXO,201907  ,11000.0000,買權,9.5,11.5,9.5,11.5,1343,-,-,11,11.5,188,4.8,,盤後,
2019/07/04,TXO,201907  ,11000.0000,賣權,320,329,287,299,154,299,893,300,303,980,251,,一般,
2019/07/04,TXO,201907  ,11000.0000,賣權,356,356,327,327,19,-,-,318,620,980,251,,盤後,
2019/07/04,TXO,201907  ,11100.0000,買權,6.3,6.3,4.1,5.2,2377,5.2,19742,5.1,5.3,144,3,,一般,
2019/07/04,TXO,201907  ,11100.0000,買權,5.3,6,4.6,6,587,-,-,5.4,6,144,3,,盤後,
2019/07/04,TXO,201907  ,11100.0000,賣權,409,422,386,406,19,397,272,393,397,855,340,,一般,
2019/07/04,TXO,201907  ,11100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11200.0000,買權,3.1,3.4,2.3,2.7,1482,2.7,5297,2.5,2.8,101,2.2,,一般,
2019/07/04,TXO,201907  ,11200.0000,買權,3.2,3.4,2.7,3,206,-,-,2.8,3,101,2.2,,盤後,
2019/07/04,TXO,201907  ,11200.0000,賣權,520,520,515,515,2,495,92,491,495,1100,433,,一般,
2019/07/04,TXO,201907  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11300.0000,買權,2,2.1,1.5,1.7,184,1.7,3285,1,1.8,83,1,,一般,
2019/07/04,TXO,201907  ,11300.0000,買權,2.2,2.8,2.1,2.3,9,-,-,1,2.5,83,1,,盤後,
2019/07/04,TXO,201907  ,11300.0000,賣權,-,-,-,-,0,595,190,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,11300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11400.0000,買權,1.3,1.3,0.9,1,182,1.2,1938,1.1,1.2,60,0.9,,一般,
2019/07/04,TXO,201907  ,11400.0000,買權,1.4,1.6,1.4,1.6,4,-,-,0.1,1.6,60,1.3,,盤後,
2019/07/04,TXO,201907  ,11400.0000,賣權,-,-,-,-,0,695,31,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,11400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11500.0000,買權,0.9,0.9,0.8,0.9,88,0.9,1033,-,0.9,36.5,0.8,,一般,
2019/07/04,TXO,201907  ,11500.0000,買權,1.3,1.3,1.3,1.3,3,-,-,0.3,1.3,36.5,1,,盤後,
2019/07/04,TXO,201907  ,11500.0000,賣權,-,-,-,-,0,790,115,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,11500.0000,賣權,840,840,840,840,1,-,-,202,-,1270,745,,盤後,
2019/07/04,TXO,201907  ,11600.0000,買權,0.9,0.9,0.9,0.9,13,0.4,969,0.1,0.7,28.5,0.8,,一般,
2019/07/04,TXO,201907  ,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11600.0000,賣權,-,-,-,-,0,890,2,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11700.0000,買權,0.8,0.8,0.4,0.4,10,0.4,1036,0.4,0.6,19,0.4,,一般,
2019/07/04,TXO,201907  ,11700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11700.0000,賣權,-,-,-,-,0,990,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,11800.0000,買權,-,-,-,-,0,0.3,673,-,-,-,-,,一般,
