交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/22,TXO,201908  ,10100.0000,買權,665,665,635,635,9,-,-,358,730,685,218,,盤後,
2019/07/22,TXO,201908  ,10100.0000,賣權,17,17,13,14,977,14,6160,13.5,14,364,13,,一般,
2019/07/22,TXO,201908  ,10100.0000,賣權,17,18.5,16.5,18.5,149,-,-,18.5,19,364,14,,盤後,
2019/07/22,TXO,201908  ,10200.0000,買權,570,570,570,570,2,615,94,560,620,595,148,,一般,
2019/07/22,TXO,201908  ,10200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,10200.0000,賣權,25.5,25.5,18,18.5,1694,18.5,12478,18.5,19,396,18,,一般,
2019/07/22,TXO,201908  ,10200.0000,賣權,23.5,25.5,22,25.5,405,-,-,25.5,26,396,19.5,,盤後,
2019/07/22,TXO,201908  ,10300.0000,買權,476,520,476,520,15,520,216,515,530,520,129,,一般,
2019/07/22,TXO,201908  ,10300.0000,買權,462,465,459,459,3,-,-,336,485,510,129,,盤後,
2019/07/22,TXO,201908  ,10300.0000,賣權,33.5,33.5,24.5,25.5,2435,25.5,11452,25.5,26,515,24.5,,一般,
2019/07/22,TXO,201908  ,10300.0000,賣權,32.5,35.5,30.5,35.5,540,-,-,35.5,36,515,26.5,,盤後,
2019/07/22,TXO,201908  ,10400.0000,買權,378,431,378,426,33,426,1033,428,433,431,88,,一般,
2019/07/22,TXO,201908  ,10400.0000,買權,395,395,373,380,4,-,-,200,400,425,88,,盤後,
2019/07/22,TXO,201908  ,10400.0000,賣權,47,47,34,35,5392,35,14511,34.5,36,535,34,,一般,
2019/07/22,TXO,201908  ,10400.0000,賣權,45,49,42,48.5,896,-,-,48,48.5,535,37.5,,盤後,
2019/07/22,TXO,201908  ,10500.0000,買權,290,343,290,343,133,343,1111,343,349,344,70,,一般,
2019/07/22,TXO,201908  ,10500.0000,買權,308,310,278,278,51,-,-,268,310,344,70,,盤後,
2019/07/22,TXO,201908  ,10500.0000,賣權,64,64,48,49,4141,49,10838,49,49.5,670,48,,一般,
2019/07/22,TXO,201908  ,10500.0000,賣權,62,67,59,64,636,-,-,64,66,670,52,,盤後,
2019/07/22,TXO,201908  ,10600.0000,買權,217,266,217,266,394,266,2603,264,267,266,46.5,,一般,
2019/07/22,TXO,201908  ,10600.0000,買權,233,236,200,200,177,-,-,196,200,266,46.5,,盤後,
2019/07/22,TXO,201908  ,10600.0000,賣權,90,90,68,70,7330,70,11958,69,70,745,68,,一般,
2019/07/22,TXO,201908  ,10600.0000,賣權,83,94,83,91,924,-,-,90,94,745,74,,盤後,
2019/07/22,TXO,201908  ,10700.0000,買權,162,195,155,195,1440,195,3854,194,195,196,36,,一般,
2019/07/22,TXO,201908  ,10700.0000,買權,163,169,144,144,433,-,-,143,145,196,36,,盤後,
2019/07/22,TXO,201908  ,10700.0000,賣權,125,125,95,98,3168,98,5092,97,98,825,95,,一般,
2019/07/22,TXO,201908  ,10700.0000,賣權,121,135,116,135,659,-,-,134,135,825,103,,盤後,
2019/07/22,TXO,201908  ,10800.0000,買權,101,134,101,133,3844,133,6770,133,135,135,20.5,,一般,
2019/07/22,TXO,201908  ,10800.0000,買權,108,114,93,98,1503,-,-,94,98,135,20.5,,盤後,
2019/07/22,TXO,201908  ,10800.0000,賣權,175,175,134,137,2579,137,3041,136,137,940,134,,一般,
2019/07/22,TXO,201908  ,10800.0000,賣權,167,186,160,186,311,-,-,177,188,940,143,,盤後,
2019/07/22,TXO,201908  ,10900.0000,買權,61,85,61,85,5996,85,23221,84,85,98,21.5,,一般,
2019/07/22,TXO,201908  ,10900.0000,買權,67,72,60,62,2080,-,-,60,62,98,21.5,,盤後,
2019/07/22,TXO,201908  ,10900.0000,賣權,231,231,187,188,943,188,2697,188,191,1020,187,,一般,
2019/07/22,TXO,201908  ,10900.0000,賣權,229,251,217,251,225,-,-,250,251,1020,196,,盤後,
2019/07/22,TXO,201908  ,11000.0000,買權,36,50,35.5,50,4767,50,16827,49.5,50,64,15.5,,一般,
2019/07/22,TXO,201908  ,11000.0000,買權,39.5,42,34,35.5,1516,-,-,35.5,36,64,15.5,,盤後,
2019/07/22,TXO,201908  ,11000.0000,賣權,303,303,252,254,257,254,439,252,254,850,252,,一般,
2019/07/22,TXO,201908  ,11000.0000,賣權,295,320,288,320,48,-,-,274,330,850,262,,盤後,
2019/07/22,TXO,201908  ,11100.0000,買權,18,27.5,18,27,3857,27,17046,27,27.5,44,10.5,,一般,
2019/07/22,TXO,201908  ,11100.0000,買權,20.5,22,17.5,18,919,-,-,17,17.5,44,10.5,,盤後,
2019/07/22,TXO,201908  ,11100.0000,賣權,365,365,330,335,80,335,116,330,333,995,330,,一般,
2019/07/22,TXO,201908  ,11100.0000,賣權,391,391,382,390,5,-,-,348,405,995,338,,盤後,
2019/07/22,TXO,201908  ,11200.0000,買權,11,14,9.8,13.5,2650,13.5,11132,13.5,14,30,6,,一般,
2019/07/22,TXO,201908  ,11200.0000,買權,10.5,11,9.2,9.2,414,-,-,9.2,9.3,30,6,,盤後,
2019/07/22,TXO,201908  ,11200.0000,賣權,436,436,416,420,33,420,108,416,422,890,416,,一般,
2019/07/22,TXO,201908  ,11200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11300.0000,買權,5,6.9,5,6.9,902,6.9,5367,6.2,6.9,20,1.4,,一般,
2019/07/22,TXO,201908  ,11300.0000,買權,5,5.1,3,3,37,-,-,3.1,5.1,20,1.4,,盤後,
2019/07/22,TXO,201908  ,11300.0000,賣權,515,515,515,515,1,515,49,505,520,1140,515,,一般,
2019/07/22,TXO,201908  ,11300.0000,賣權,570,575,570,575,4,-,-,276,-,1140,525,,盤後,
2019/07/22,TXO,201908  ,11400.0000,買權,2.9,3.6,2.8,3.6,789,3.6,2670,2.9,3.6,14,1,,一般,
2019/07/22,TXO,201908  ,11400.0000,買權,3,3,2.8,2.9,45,-,-,-,3,14,1,,盤後,
2019/07/22,TXO,201908  ,11400.0000,賣權,-,-,-,-,0,615,12,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,11400.0000,賣權,670,670,670,670,1,-,-,205,-,1000,670,,盤後,
2019/07/22,TXO,201908  ,11500.0000,買權,1.9,2,1.8,2,80,2,1521,1,2,9.9,1.2,,一般,
2019/07/22,TXO,201908  ,11500.0000,買權,1.9,1.9,1.7,1.7,2,-,-,-,3.6,9.9,1.2,,盤後,
2019/07/22,TXO,201908  ,11500.0000,賣權,-,-,-,-,0,710,2,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11600.0000,買權,1.4,1.5,1.2,1.2,25,1.2,156,0.3,1.4,6,1,,一般,
2019/07/22,TXO,201908  ,11600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11600.0000,賣權,-,-,-,-,0,810,3,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,11600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11700.0000,買權,1.4,1.4,1,1,86,1,165,0.1,1.3,3.8,0.9,,一般,
2019/07/22,TXO,201908  ,11700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11700.0000,賣權,-,-,-,-,0,910,0,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,11700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11800.0000,買權,0.8,0.9,0.8,0.9,41,0.9,177,0.1,0.9,2.9,0.7,,一般,
2019/07/22,TXO,201908  ,11800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,11800.0000,賣權,-,-,-,-,0,1010,0,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,11800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
